Diện tích,Lượt xem,Số tầng,Hướng,name,Mức giá,Địa chỉ,Số phòng
100m2,407, 3, Tây Nam,BÁN NHÀ 3 TẦNG ĐƯỜNG DIỆP MINH CHÂU - HOÀ XUÂN - TP ĐÀ NẴNG,5.4 tỷ," Diệp Minh Châu, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 3
100m2,251,, Đông Nam,BÁN LÔ ĐẤT ĐƯỜNG CÒN DẦU 23 - ĐÔNG NAM - SẠCH ĐẸP - HÒA XUÂN,3.65 tỷ," Cẩm Lệ, Đà Nẵng",
200m2,173,, Đông Bắc,CHÍNH CHỦ GỞI BÁN LÔ ĐẤT ĐƯỜNG LÊ SỸ ( 10M5 ) - HÒA XUÂN MỞ RỘNG,10.5 tỷ," Cẩm Lệ, Đà Nẵng",
"87,5m2",445,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN SẮC KIM - HÒA XUÂN - CẨM LỆ - ĐÀ NẴNG .,3.15 tỷ," nguyễn sắc kim, Cẩm Lệ, Đà Nẵng",
659m2,271,, Tây Bắc,BÁN CẶP BT EUROVILLA 2 - ĐƯỜNG NGUYỄN VĂN THÔNG - HOÀ XUÂN - TP ĐÀ NẴNG,36 tỷ," Nguyễn Văn Thông, Cẩm Lệ, Đà Nẵng",
125m2,269, 3, Tây,CHÀO BÁN NHÀ NGUYỄN HỮU THỌ - VỊ TRÍ KINH DOANH HÀNG ĐẦU,16.5 tỷ," NGUYỄN HỮU THỌ, Cẩm Lệ, Đà Nẵng", 4
130m2,165,, Đông Bắc,CHÍNH CHỦ BÁN ĐẤT ĐƯỜNG HOÀNG THẾ THIỆN ĐẢO 1 - HOÀ XUÂN - TP ĐÀ NẴNG,4.69 tỷ," Hoàng Thế Thiện, Cẩm Lệ, Đà Nẵng",
200m2,467,, Bắc,BÁN CẶP ĐẤT ĐƯỜNG THANH LƯƠNG 9 KHU ĐÔ THỊ SINH THÁI HÒA XUÂN ĐÀ NẴNG,6.5 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,394,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG LÊ SỸ - ĐÔNG BẮC - SÁT ĐƯỜNG LÊ QUẢNG CHÍ .,5 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,267,, Tây Bắc,BÁN LÔ ĐẤT DƯỜNG THANH LƯƠNG 32- KẸP CỐNG - HÒA XUÂN - CẨM LỆ .,3.65 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,169,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH ĐỐI DIỆN TRƯỜNG HỌC KHU NGUYỄN TRI PHƯƠNG,Liên hệ," Cẩm Lệ, Đà Nẵng",
100m2,310,, Đông Bắc,BÁN VÀI LÔ ĐẤT KHU NAM NGUYỄN TRI PHƯƠNG - HÒA XUÂN,3.3 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,378,, Không xác định,"THIỆN CHÍ ĐỔI CHỦ LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 11, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",Liên hệ," Thanh Lương 11, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,181,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH ( ĐÔNG NAM ) - HÒA XUÂN - CẨM LỆ,3.45 tỷ," đậu quang lĩnh, Cẩm Lệ, Đà Nẵng",
Liên hệ,275,, Không xác định,CẦN BÁN LÔ 2 MT KHU ĐÔ THỊ SINH THÁI VEN SÔNG HÒA XUÂN,Liên hệ," Hoà Xuân , Cẩm Lệ, Đà Nẵng",
Liên hệ,359,, Đông Nam,"THIỆN CHÍ ĐỔI CHỦ LÔ ĐẤT BIỆT THỰ SIÊU ĐẸP SÁT CẦU NGUYỄN TRI PHƯƠNG, ĐÀ NẴNG",Liên hệ," Bùi Thiện Ngộ, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
130m2,293,, Không xác định,"CẦN BÁN LÔ 2MT ĐƯỜNG BÙI THIỆN NGỘ- HOÀNG HIỆP, KHU ĐÔ THỊ SINH THÁI VEN SÔNG HÒA XUÂN",Liên hệ," Hoàng Hiệp, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
Liên hệ,304,, Đông Nam,"BÁN LÔ ĐẤT ĐÔNG NAM GẦN GÓC, SẠCH ĐẸP ĐƯỜNG ĐẬU QUANG LĨNH, HÒA XUÂN, ĐÀ NẴNG",Liên hệ," Đậu Quang Lĩnh, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,249,, Bắc,CHÍNH CHỦ CẦN BÁN LÔ THU BỒN- GIÁ TỐT,2.5 tỷ," THU BỒN, Cẩm Lệ, Đà Nẵng",
145m2,174,, Không xác định,CHÍNH CHỦ BÁN ĐẤT 2 MẶT TIỀN ĐƯỜNG PHẠM XUÂN ẨN GIAO THANH LƯƠNG 5 SIÊU ĐẸP - HÒA XUÂN .,6.2 tỷ," Phạm Xuân Ẩn, Cẩm Lệ, Đà Nẵng",
100m2,269,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ QUÁCH THỊ TRANG - KẸP VẠCH CÂY XANH,3.7 tỷ," Quách Thị Trang, Cẩm Lệ, Đà Nẵng",
112m2,191,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN MỸ - ĐẢO 2 - HÒA XUÂN - LH CHUNG 0934.810.516,4.1 tỷ," Cẩm Lệ, Đà Nẵng",
659m2,315,, Tây Bắc,BÁN CẶP BT EUROVILLA 2 - ĐƯỜNG NGUYỄN VĂN THÔNG - HOÀ XUÂN - TP ĐÀ NẴNG,36 tỷ," Nguyễn Văn Thông, Cẩm Lệ, Đà Nẵng",
101m2,475, 1, Đông Bắc,BÁN NHÀ 1 TẦNG KẸP VỆT CÂY XANH ĐƯỜNG DIỆP MINH CHÂU - HOÀ XUÂN - TP ĐÀ NẴNG,4.1 tỷ," diệp minh châu , Cẩm Lệ, Đà Nẵng", 3
101m2,475, 1, Đông Bắc,BÁN NHÀ 1 TẦNG KẸP VỆT CÂY XANH ĐƯỜNG DIỆP MINH CHÂU - HOÀ XUÂN - TP ĐÀ NẴNG,4.1 tỷ," diệp minh châu , Cẩm Lệ, Đà Nẵng", 3
117.5m2,335, 3, Không xác định,BÁN NHÀ 3 TẦNG ĐƯỜNG ĐỐNG CÔNG TƯỜNG - HOÀ XUÂN - TP ĐÀ NẴNG,Liên hệ," Đống Công Tường, Cẩm Lệ, Đà Nẵng", 4
117.5m2,335, 3, Không xác định,BÁN NHÀ 3 TẦNG ĐƯỜNG ĐỐNG CÔNG TƯỜNG - HOÀ XUÂN - TP ĐÀ NẴNG,Liên hệ," Đống Công Tường, Cẩm Lệ, Đà Nẵng", 4
100m2,193,, Tây,BÁN ĐẤT ĐƯỜNG LÊ ĐỈNH - NAM CẨM LỆ - TP ĐÀ NẴNG,2.6 tỷ," Lê Đỉnh, Cẩm Lệ, Đà Nẵng",
100m2,243,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH ĐỐI DIỆN TRƯỜNG HỌC KHU NGUYỄN TRI PHƯƠNG,3.5 tỷ," Cẩm Lệ, Đà Nẵng",
117m2,211, 3, Tây,BÁN NHÀ 3 TẦNG ĐƯỜNG ĐỐNG CÔNG TƯỜNG - HOÀ XUÂN - TP ĐÀ NẴNG,4.5 tỷ," Đống Công Tường, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 3
100m2,206,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG VŨ XUÂN THIỀU ( ĐƯỜNG THÔNG ) - HÒA XUÂN - CẨM LỆ .,3.65 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,196,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG BÙI CÔNG TRỪNG - ĐÔNG BẮC - 100 M2 - HÒA XUÂN .,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,213,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG TRUNG LƯƠNG 10 - TÂY BẮC - 100 M2 - HÒA XUÂN,4 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,228,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN PHƯỚC LAN GẦN CẦU HÒA XUÂN - CẨM LỆ,11.2 tỷ," Cẩm Lệ, Đà Nẵng",
180m2,329,, Tây,BÁN LÔ ĐẤT ĐƯƠNG 5M5 LÊ ĐỈNH KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,2.33 tỷ," Cẩm Lệ, Đà Nẵng",
120m2,172,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG HOÀNG THẾ THIỆN - ĐÔNG BẮC - 120 M2 - HÒA XUÂN,4.7 tỷ," Cẩm Lệ, Đà Nẵng",
118m2,227,, Không xác định,BÁN LÔ GÓC 2MT ĐƯỜNG BÙI THIỆN NGỘ VÀ ĐƯỜNG NGUYỄN THỊ SÁU - HÒA XUÂN,4.6 tỷ," Cẩm Lệ, Đà Nẵng",
157m2,242,, Không xác định,BÁN VÀI LÔ GÓC KHU NAM CẨM LỆ - HÒA XUÂN - CẨM LỆ - ĐÀ NẴNG .,4.3 tỷ," lê quảng ba, Cẩm Lệ, Đà Nẵng",
112m2,192,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN MỸ - ĐẢO 2 - HÒA XUÂN - LH CHUNG 0934.810.516,4.1 tỷ," Cẩm Lệ, Đà Nẵng",
170m2,424,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT NGUYỄN HỮU THỌ,14 tỷ," NGUYỄN HỮU THỌ, Cẩm Lệ, Đà Nẵng",
100m2,293,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẠI AN 3 - GIÁ SIÊU TỐT,2.45 tỷ," Đại An 3, Ngũ Hành Sơn, Đà Nẵng",
101m2,250, 1, Không xác định,BÁN NHÀ 1 TẦNG KẸP VỆT CÂY XANH ĐƯỜNG DIỆP MINH CHÂU - HOÀ XUÂN - TP ĐÀ NẴNG,4.1 tỷ," Diệp Minh Châu, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 1
100m2,196,, Tây Bắc,BÁN LÔ ĐẤT KẸP CỐNG THANH LƯƠNG 32 HƯỚNG TÂY BẮC HÒA XUÂN,3.65 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,379,, Tây Nam,NGUYỄN ĐÌNH ANH,3.7 tỷ," Quách Thị Trang, Cẩm Lệ, Đà Nẵng",
100m2,207,, Đông,"BÁN LÔ ĐẤT ĐƯỜNG 10M5 ĐÔ ĐỐC LÂN KHU NAM CẨM LỆ HÒA XUÂN, ĐÀ NẴNG",3.55 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,231,, Đông Nam,BÁN LÔ ĐẤT ĐƯỜNG LÊ ẤM - THUỘC HÒA XUÂN MỞ RỘNG - SIÊU ĐẸP .,3.53 tỷ," Lê ấm, Cẩm Lệ, Đà Nẵng",
117m2,308,, Tây,"BÁN LÔ ĐẤT ĐƯỜNG 5M5 ĐỐNG CÔNG TƯỜNG KHU NAM CẨM LỆ HÒA XUÂN, ĐÀ NẴNG",2.65 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,191,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ - TÂY NAM - HÒA XUÂN - CẨM LỆ .,3.4 tỷ," Cẩm Lệ, Đà Nẵng",
145.5m2,217,, Đông Bắc,CHÍNH CHỦ BÁN ĐẤT ĐƯỜNG ĐINH VĂN CHẤP - HOÀ XUÂN,5.7 tỷ," Đinh Văn Chấp, Cẩm Lệ, Đà Nẵng",
100m2,364, 3, Đông Bắc,BÁN NHÀ 3 TẰNG TÂM HUYẾT ĐƯỜNG TÔN THẤT DƯƠNG KỴ - HOÀ XUÂN - TP ĐÀ NẴNG,5.2 tỷ," Tôn Thất Dương Kỵ, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 4
100m2,204,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 5 - ĐÔNG NAM - SIÊU RẺ - HÒA XUÂN,3.37 tỷ," Cẩm Lệ, Đà Nẵng",
88m2,391,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN SẮC KIM SONG SONG VÕ CHÍ CÔNG HÒA XUÂN ĐÀ NẴNG,3.15 tỷ," Cẩm Lệ, Đà Nẵng",
145m2,291,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐINH VĂN CHẤP - NỞ HẬU,5.7 tỷ," ĐINH VĂN CHẤP , Cẩm Lệ, Đà Nẵng",
155m2,210,, Không xác định,CẦN BÁN LÔ GÓC 2MT ĐƯỜNG TRUNG LƯƠNG 6 VÀ ĐƯỜNG HOÀNG THỊ ÁI.,4.8 tỷ," Cẩm Lệ, Đà Nẵng",
134.3m2,238, 4, Không xác định,CHÍNH CHỦ BÁN NHÀ 4 TẦNG 2 MT TRƯỚC SAU ĐƯỜNG NGUYỄN MẬU TÀI- HOÀ XUÂN - TP ĐÀ NẴNG,8.6 tỷ," Cẩm Lệ, Đà Nẵng", 4
80m2,245, 2, Đông,BÁN NHÀ 2 TẦNG KHU NAM CẨM LỆ - HOÀ XUÂN - TP ĐÀ NẴNG,3.92 tỷ," Cẩm Nam 4, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 2
97m2,431, 4, Đông,BÁN NHÀ 4 TẦNG ĐƯỜNG PHẠM PHÚ TIẾT - CẨM LỆ - TP ĐÀ NẴNG,9.8 tỷ," PHẠM PHÚ TIẾT, Khuê Trung, Cẩm Lệ, Đà Nẵng", 4
100m2,196,, Đông Bắc,"BÁN LÔ ĐẤT MẶT TIỀN ĐƯỜNG THANH LƯƠNG 12 GẦN ĐƯỜNG MAI CHÍ THỌ HÒA XUÂN, ĐÀ NẴNG.",3.3 tỷ," Cẩm Lệ, Đà Nẵng",
300m2,182,, Đông Nam,CẦN BÁN BIỆT THỰ ĐƯỜNG NGUYỄN VĂN THÔNG - ĐÔNG NAM - 300 M2 - HÒA XUÂN .,12 tỷ," Cẩm Lệ, Đà Nẵng",
90m2,244,, Tây Nam,BÁN LÔ ĐẤT ĐƯỜNG 7M5 PHANTRIÊM SONG SONG ĐƯỜNG VÕ CHÍ CÔNG HÒA XUÂN ĐÀ NẴNG,3.4 tỷ," Cẩm Lệ, Đà Nẵng",
90m2,201,, Tây Nam,CHÍNH CHỦ GỞI BÁN LÔ ĐẤT ĐƯỜNG PHAN TRIÊM - TÂY NAM - 90 M2 - HÒA XUAN,3.4 tỷ," Cẩm Lệ, Đà Nẵng",
120m2,217,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG HOÀNG THẾ THIỆN - ĐÔNG BẮC - 120 M2 - HÒA XUÂN,4.7 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,275,, Không xác định,"BÁN LÔ ĐẤT ĐƯỜNG ĐOÀN NGUYỄN TUẤN HÒA XUÂN, TP ĐÀ NẴNG",Liên hệ," Đoàn Nguyễn Tuấn, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
Liên hệ,205,, Không xác định,"LÔ 2MT HOÀNG THỊ ÁI - TRUNG LƯƠNG 6, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",Liên hệ," Hoàng Thị Ái, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
Liên hệ,233,, Không xác định,"CẦN BÁN LÔ 2MT ĐƯỜNG 7M5 LÊ ĐỈNH VÀ NGUYỄN VĂN TẤN, HÒA XUÂN",Liên hệ," Nguyễn Văn Tấn, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,426,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ THANH LƯƠNG 32 SẠCH ĐẸP,Liên hệ," thanh lương 32, Cẩm Lệ, Đà Nẵng",
Liên hệ,308,, Nam,"LÔ ĐẤT SẠCH ĐẸP ĐƯỜNG PHẠM HỮU NGHI, HÒA XUÂN, TP ĐÀ NẴNG",Liên hệ," Phạm Hữu Nghi, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
Liên hệ,263,, Đông,"THIỆN CHÍ BÁN CĂN NHÀ 2 TẦNG SIÊU ĐẸP KHU NAM CẨM LỆ, HÒA XUÂN, TP ĐÀ NẴNG",Liên hệ," Hoà Xuân , Cẩm Lệ, Đà Nẵng",
134m2,277,, Không xác định,"BÁN NHÀ 4 TẦNG 2 MT TRƯỚC SAU ĐƯỜNG NGUYỄN MẬU TÀI - HOÀNG THẾ THIỆN, GẦN NGÀY CẦU HÒA XUÂN SIÊU ĐẸP",Liên hệ," Nguyễn Mậu Tài, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,315,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG LÊ ẤM KHU NGUYỄN TRI PHƯƠNG ĐÀ NẴNG,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
347m2,183,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG 7M5 VIEW SÔNG KHU EURO 2 SIÊU ĐẸP .,22.5 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,428,, Bắc,BÁN LÔ ĐẤT ĐƯỜNG 7M5 MẸ THỨ KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,3.35 tỷ," Cẩm Lệ, Đà Nẵng",
97m2,203, 4, Đông,BÁN NHÀ 4 TẦNG ĐƯỜNG PHẠM PHÚ TIẾT - CẨM LỆ - TP ĐÀ NẴNG,9.8 tỷ," PHẠM PHÚ TIẾT, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 4
Liên hệ,296,, Không xác định,BÁN NHÀ 3 TÂNG ĐƯỜNG NGUYỄN LÝ - HOÀ XUÂN - TP ĐÀ NẴNG,Liên hệ," Hoà Hiệp Bắc, Liên Chiểu, Đà Nẵng",
Liên hệ,297,, Không xác định,BÁN NHÀ 3 TÂNG ĐƯỜNG NGUYỄN LÝ - HOÀ XUÂN - TP ĐÀ NẴNG,Liên hệ," Hoà Hiệp Bắc, Liên Chiểu, Đà Nẵng",
100m2,204,, Bắc,BÁN LÔ ĐẤT ĐƯỜNG 7M5 NGUYỄN VĂN TẤN KHU NAM CẨM LỆ HÒA XUÂN,2.9 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,221,, Tây,BÁN LÔ ĐẤT ĐƯỜNG 7M5 PHAN KHÔI KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,2.75 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,189,, Nam,BÁN LÔ ĐẤT ĐƯỜNG 5M5 LIÊM LẠC 20 KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,2.3 nghìn tỷ," Cẩm Lệ, Đà Nẵng",
100m2,213,, Đông Nam,BÁN LÔ ĐẤT ĐƯỜNG 7M5 HÀ BỒNG KHU ĐÔ THỊ SINH THÁI HÒA XUÂN ĐÀ NẴNG,3.4 tỷ," Cẩm Lệ, Đà Nẵng",
80m2,402, 2, Đông,CHÍNH CHỦ CẦN BÁN NHÀ 2 TẦNG - SIÊU ĐẸP,3.92 tỷ," CẨM NAM 4, Cẩm Lệ, Đà Nẵng", 2
134.3m2,239, 4, Không xác định,CHÍNH CHỦ BÁN NHÀ 4 TẦNG 2 MT TRƯỚC SAU ĐƯỜNG NGUYỄN MẬU TÀI- HOÀ XUÂN - TP ĐÀ NẴNG,8.6 tỷ," Cẩm Lệ, Đà Nẵng", 4
90m2,168, 3, Đông,BÁN NHÀ 3 TẦNG ĐƯỜNG NGUYỄN LÝ - HOÀ XUÂN - TP ĐÀ NẴNG,43 tỷ," Nguyễn Lý, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 3
80m2,245, 1, Đông,BÁN NHÀ 2 TẦNG KHU NAM CẨM LỆ - HOÀ XUÂN - TP ĐÀ NẴNG,3.92 tỷ," Cẩm Nam 4, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 2
115m2,404,, Đông,BÁN LÔ ĐẤT KẸP CỐNG ĐƯỜNG LÝ THIÊN BẢO HÒA CHÂU ĐÀ NẴNG,2.65 tỷ," Cẩm Lệ, Đà Nẵng",
80m2,271, 2, Đông,CHÍNH CHỦ CHÀO BÁN NHÀ 2 TẦNG ĐƯỜNG CẨM NAM 4 - SIÊU ĐẸP - THÍCH HỢP ĐỂ ĐỊNH CƯ,3.92 tỷ," CẨM NAM 4, Cẩm Lệ, Đà Nẵng", 2
157m2,195,, Tây,BÁN GÓC 2 MT ĐƯỜNG LỖ GIÁNG 4 VÀ ĐƯỜNG LÊ QUẢNG BA - HÒA XUÂN,4.3 tỷ," lê quảng ba, Cẩm Lệ, Đà Nẵng",
80m2,537,, Đông,NHÀ SIÊU PHẨM MỚI RA THỊ TRƯỜNG,3.92 tỷ," Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",
100m2,191,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH - ĐÔNG NAM - 100M2 - HÒA XUÂN,3.46 tỷ," Cẩm Lệ, Đà Nẵng",
200m2,190,, Không xác định,CẦN BÁN 2 LÔ ĐẤT ĐƯỜNG TRUNG LƯƠNG 17 - TÂY BẮC - 200 M2 - HÒA XUÂN,8.35 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,268,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG NGÔ HUY DIỄN - HÒA XUÂN - CẨM LỆ,5.29 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,218,, Đông Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG NGUYÊN HIẾN LÊ - ĐÔNG NAM - 100 M2 - HÒA XUÂN,3.65 tỷ," Cẩm Lệ, Đà Nẵng",
Trung Lương 9m2,1172,, Đông Nam,BÁN ĐẤT ĐƯỜNG TRUNG LƯƠNG 9 - HOÀ XUÂN - TP ĐÀ NẴNG,4.22 tỷ," Trung Lương, Cẩm Lệ, Đà Nẵng",
100m2,190,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG TRUNG LƯƠNG 10 - TÂY BẮC - 100 M2 - HÒA XUÂN,4.05 tỷ," Cẩm Lệ, Đà Nẵng",
112m2,203,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN MỸ - ĐẢO 2 - HÒA XUÂN - LH CHUNG 0934.810.516,4.1 tỷ," Cẩm Lệ, Đà Nẵng",
300m2,199,, Đông Nam,BÁN BIỆT THỰ ĐƯỜNG NGUYỄN VĂN THÔNG SIÊU ĐẸP - 300 M2,12 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,212,, Tây Nam,BÁN LÔ ĐẤT ĐƯỜNG 10M5 BÙI TRANG CHƯỚC KHU NGUYỄN TRI PHƯƠNG ĐÀ NẴNG,4.25 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,190,, Nam,BÁN LÔ ĐẤT ĐƯỜNG 5M5 LIÊM LẠC 20 KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,2.3 nghìn tỷ," Cẩm Lệ, Đà Nẵng",
100m2,206,, Tây Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ - TÂY NAM - 100M2 - HÒA XUÂN .,3.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
200m2,245,, Tây Bắc,BÁN CẶP ĐẤT ĐƯỜNG 10M5 LÊ QUẢNG CHÍ HÒA XUÂN CẨM LỆ ĐÀ NẴNG,11.2 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,213,, Nam,BÁN LÔ ĐẤT ĐƯỜNG 5M5 LIÊM LẠC 20 KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,2.3 tỷ," Cẩm Lệ, Đà Nẵng",
162m2,237,, Đông Nam,"BÁN NHANH LÔ ĐẤT 2MT LỖ GIÁNG 4 - LÊ QUẢNG BA, KHU NAM CẦU CẨM LỆ, ĐÀ NẴNG.",4.35 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,235,, Tây,BÁN LÔ ĐẤT ĐƯỜNG 7M5 PHAN KHÔI KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,2.75 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,216, 2, Bắc,BÁN NHÀ 2 TẰNG ĐƯỜNG NHÂN HOÀ 2 - ĐÀ NẴNG,3.2 tỷ," Nhân hoà 2, Cẩm Lệ, Đà Nẵng", 2
100m2,216, 2, Bắc,BÁN NHÀ 2 TẰNG ĐƯỜNG NHÂN HOÀ 2 - ĐÀ NẴNG,3.2 tỷ," Nhân hoà 2, Cẩm Lệ, Đà Nẵng", 2
1000m2,233, 3, Bắc,BÁN NHÀ MT KINH DOANH ĐIỆN BIÊN PHỦ,18.5 tỷ," ĐIỆN BIÊN PHỦ, Cẩm Lệ, Đà Nẵng", 6
97.5m2,432, 4, Đông,CẦN BÁN NHÀ ĐƯỜNG PHẠM PHÚ TIẾT - SIÊU ĐẸP,9.8 tỷ," PHẠM PHÚ TIẾT, Cẩm Lệ, Đà Nẵng", 4
134.3m2,239, 4, Không xác định,CHÍNH CHỦ BÁN NHÀ 4 TẦNG 2 MT TRƯỚC SAU ĐƯỜNG NGUYỄN MẬU TÀI- HOÀ XUÂN - TP ĐÀ NẴNG,8.6 tỷ," Cẩm Lệ, Đà Nẵng", 4
100m2,191,, Tây Bắc,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG TRUNG LƯƠNG 9 HƯỚNG ĐÔNG NAM KHU ĐẢO VIP ĐỐI DIỆN BIỆT THỰ,4.35 tỷ," Trung Lương 9, Cẩm Lệ, Đà Nẵng",
100m2,189,, Đông Nam,BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 18 KHU HÒA XUÂN ĐÀ NẴNG,3.55 tỷ," Cẩm Lệ, Đà Nẵng",
134.3m2,215, 4, Đông Bắc,CHÍNH CHỦ BÁN NHÀ 4 TẦNG 2 MT TRƯỚC SAU ĐƯỜNG NGUYỄN MẬU TÀI - HOÀ XUÂN - TP ĐÀ NẴNG,8.6 tỷ," Nguyễn Mậu Tài, Cẩm Lệ, Đà Nẵng", 4
100m2,216,, Tây,BÁN LÔ ĐẤT ĐƯỜNG 5M5 HÀ DUY PHIÊN KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,Liên hệ," Cẩm Lệ, Đà Nẵng",
100m2,213,, Tây Nam,BÁN LÔ ĐẤT ĐƯỜNG 10M5 BÙI TRANG CHƯỚC KHU NGUYỄN TRI PHƯƠNG ĐÀ NẴNG,4.25 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,198,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG 10M5 BÙI TRANG CHƯỚC KHU NGUYỄN TRI PHƯƠNG ĐÀ NẴNG,4.25 tỷ," Cẩm Lệ, Đà Nẵng",
157m2,173,, Tây Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG LÊ QUẢNG BA VÀ ĐƯỜNG LỖ GIÁNG 4 - HÒA XUÂN,4.3 tỷ," lê quảng ba, Cẩm Lệ, Đà Nẵng",
100m2,238,, Đông Nam,CHÍNH CHỦ CẦN BÁN ĐẤT ĐƯỜNG HÀ BỒNG - ĐÀ NẴNG,3.45 tỷ," Hà Bồng, Cẩm Lệ, Đà Nẵng",
